FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POBLACIÓN_TOTAL;POBLACIÓN_URBANA;POB_RURAL;GPC_DOM;QRESIDUOS_DOM;RESIDUOS_LIMENTICIOS;MALEZA;RESIDUOS_ORGANICOS;PAPEL_BLANCO;PAPEL_PERIODICO;PAPEL_MIXTO;CARTON_BLANCO;CARTON_MARRON;CARTON_MIXTO;VIDRIO_TRANSPARENTE;VIDRIO_OTROS_COLORES;VIDRIOS_OTROS;TEREFLATO_POLIETILENO;POLIETILENO_ALTA_DENSIDAD;POLIETILENO_BAJA_DENSIDAD;POLIPROPILENO;OLIESTIRENO;QPOLICLORURO_VINILO;TETRABRICK;LATA;METALES_FERROSOS;ALUMINIO;OTROS_METALES;BOLSAS_PLASTICAS;RESIDUOS_SANITARIOS;RESIDUOS_PILAS;TECNOPOR;RESIDUOS_INERTES;RESIDUOS_TEXTILES;CAUCHO_CUERO;MEDICAMENTOS;ENVOLTURAS_SNAKCS_OTROS;RESIDUOS_NO_CATEGORIZADOS;PERIODO
20230627;7292;210112;SIERRA;PUNO;PUNO;PLATERIA;6967;267;6700;0.45;43.4;18.88;2.58;2.08;0.76;0.36;0.57;0.37;0.75;0.49;0.75;0.41;0.25;1.18;0.57;0.55;0.39;0.27;0.17;0.16;1.04;0.31;0.13;0.15;1.8;3.31;0.16;0.36;2.57;0.37;0.26;0.15;0.5;0.71;2022
20230627;7293;210113;SIERRA;PUNO;PUNO;SAN ANTONIO;2627;169;2458;0.45;27.47;11.95;1.64;1.31;0.48;0.23;0.36;0.24;0.48;0.31;0.47;0.26;0.16;0.75;0.36;0.35;0.25;0.17;0.11;0.1;0.66;0.19;0.08;0.1;1.14;2.1;0.1;0.23;1.63;0.23;0.17;0.09;0.31;0.45;2022
20230627;7294;210114;SIERRA;PUNO;PUNO;TIQUILLACA;1509;193;1316;0.45;31.37;13.65;1.87;1.5;0.55;0.26;0.42;0.27;0.54;0.35;0.54;0.29;0.18;0.85;0.41;0.4;0.28;0.2;0.12;0.12;0.75;0.22;0.1;0.11;1.3;2.39;0.11;0.26;1.86;0.27;0.19;0.1;0.36;0.52;2022
20230627;7295;210115;SIERRA;PUNO;PUNO;VILQUE;2874;540;2334;0.45;87.77;38.19;5.23;4.2;1.53;0.74;1.16;0.76;1.52;0.99;1.51;0.82;0.51;2.39;1.15;1.12;0.8;0.55;0.35;0.33;2.1;0.62;0.27;0.3;3.65;6.7;0.31;0.73;5.21;0.75;0.53;0.29;1;1.45;2022
20230627;7296;210201;SIERRA;PUNO;AZANGARO;AZANGARO;32095;19917;12178;0.51;3707.55;1930.57;113.18;129.79;43.73;24.59;46.09;25.42;52.82;44.27;54.22;28.19;12.64;90.89;50.05;46.6;27.1;27.83;6.99;13.39;71.79;12.7;6.69;7.99;155.09;317.19;8.85;29.54;166.68;39.19;17.38;10.12;35.38;60.59;2022
20230627;7297;210202;SIERRA;PUNO;AZANGARO;ACHAYA;2647;55;2592;0.45;8.94;3.89;0.53;0.43;0.16;0.08;0.12;0.08;0.15;0.1;0.15;0.08;0.05;0.24;0.12;0.11;0.08;0.06;0.04;0.03;0.21;0.06;0.03;0.03;0.37;0.68;0.03;0.07;0.53;0.08;0.05;0.03;0.1;0.15;2022
20230627;7298;210203;SIERRA;PUNO;AZANGARO;ARAPA;6983;1206;5777;0.45;196.01;85.3;11.67;9.37;3.42;1.65;2.59;1.69;3.4;2.21;3.38;1.84;1.15;5.33;2.57;2.49;1.78;1.24;0.77;0.74;4.69;1.39;0.6;0.68;8.15;14.96;0.7;1.63;11.63;1.67;1.18;0.66;2.24;3.23;2022
20230627;7299;210204;SIERRA;PUNO;AZANGARO;ASILLO;14258;3227;11031;0.45;524.49;228.24;31.23;25.08;9.14;4.41;6.94;4.53;9.09;5.91;9.04;4.91;3.06;14.27;6.88;6.67;4.76;3.31;2.07;1.99;12.56;3.72;1.62;1.82;21.81;40.04;1.88;4.37;31.11;4.48;3.17;1.75;6;8.64;2022
20230627;7300;210205;SIERRA;PUNO;AZANGARO;CAMINACA;2888;99;2789;0.45;16.09;7;0.96;0.77;0.28;0.14;0.21;0.14;0.28;0.18;0.28;0.15;0.09;0.44;0.21;0.2;0.15;0.1;0.06;0.06;0.39;0.11;0.05;0.06;0.67;1.23;0.06;0.13;0.95;0.14;0.1;0.05;0.18;0.27;2022
20230627;7301;210206;SIERRA;PUNO;AZANGARO;CHUPA;5054;514;4540;0.43;80.67;35.11;4.8;3.86;1.41;0.68;1.07;0.7;1.4;0.91;1.39;0.76;0.47;2.2;1.06;1.03;0.73;0.51;0.32;0.31;1.93;0.57;0.25;0.28;3.35;6.16;0.29;0.67;4.79;0.69;0.49;0.27;0.92;1.33;2022
20230627;7302;210207;SIERRA;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;4733;2897;1836;0.42;444.11;193.26;26.44;21.24;7.74;3.73;5.88;3.83;7.7;5;7.66;4.16;2.59;12.08;5.82;5.64;4.03;2.8;1.75;1.69;10.63;3.15;1.37;1.54;18.47;33.9;1.59;3.7;26.34;3.79;2.68;1.48;5.08;7.32;2022
20230627;7303;210208;SIERRA;PUNO;AZANGARO;MU�ANI;6804;1684;5120;0.45;273.7;119.11;16.3;13.09;4.77;2.3;3.62;2.36;4.75;3.08;4.72;2.56;1.6;7.45;3.59;3.48;2.48;1.73;1.08;1.04;6.55;1.94;0.84;0.95;11.38;20.89;0.98;2.28;16.24;2.34;1.65;0.91;3.13;4.51;2022
20230627;7304;210209;SIERRA;PUNO;AZANGARO;POTONI;3301;1442;1859;0.45;234.37;101.99;13.96;11.21;4.08;1.97;3.1;2.02;4.06;2.64;4.04;2.2;1.37;6.38;3.07;2.98;2.13;1.48;0.92;0.89;5.61;1.66;0.72;0.81;9.75;17.89;0.84;1.95;13.9;2;1.42;0.78;2.68;3.86;2022
20230627;7305;210210;SIERRA;PUNO;AZANGARO;SAMAN;8511;306;8205;0.5;55.85;24.3;3.33;2.67;0.97;0.47;0.74;0.48;0.97;0.63;0.96;0.52;0.33;1.52;0.73;0.71;0.51;0.35;0.22;0.21;1.34;0.4;0.17;0.19;2.32;4.26;0.2;0.47;3.31;0.48;0.34;0.19;0.64;0.92;2022
20230627;7306;210211;SIERRA;PUNO;AZANGARO;SAN ANTON;7149;3003;4146;0.36;394.59;171.72;23.5;18.87;6.88;3.32;5.22;3.4;6.84;4.45;6.8;3.7;2.31;10.74;5.17;5.01;3.58;2.49;1.55;1.5;9.45;2.8;1.22;1.37;16.41;30.12;1.41;3.29;23.41;3.37;2.38;1.32;4.51;6.5;2022
20230627;7307;210212;SIERRA;PUNO;AZANGARO;SAN JOSE;4805;1801;3004;0.65;427.29;145.66;12.82;0;33.67;0.34;6.96;5.94;8.76;3.16;18.5;8.25;0.6;9.91;1.28;6.75;7.05;4.79;0;0;21.11;4.53;0;0;20.98;35.64;0.38;2.95;48.03;0;0;0;3.72;15.51;2022
20230627;7308;210213;SIERRA;PUNO;AZANGARO;SAN JUAN DE SALINAS;2743;120;2623;0.45;19.5;8.49;1.16;0.93;0.34;0.16;0.26;0.17;0.34;0.22;0.34;0.18;0.11;0.53;0.26;0.25;0.18;0.12;0.08;0.07;0.47;0.14;0.06;0.07;0.81;1.49;0.07;0.16;1.16;0.17;0.12;0.07;0.22;0.32;2022
20230627;7309;210214;SIERRA;PUNO;AZANGARO;SANTIAGO DE PUPUJA;4361;123;4238;0.45;19.99;8.7;1.19;0.96;0.35;0.17;0.26;0.17;0.35;0.23;0.34;0.19;0.12;0.54;0.26;0.25;0.18;0.13;0.08;0.08;0.48;0.14;0.06;0.07;0.83;1.53;0.07;0.17;1.19;0.17;0.12;0.07;0.23;0.33;2022
20230627;7310;210215;SIERRA;PUNO;AZANGARO;TIRAPATA;2961;531;2430;0.45;86.3;37.56;5.14;4.13;1.5;0.73;1.14;0.74;1.5;0.97;1.49;0.81;0.5;2.35;1.13;1.1;0.78;0.54;0.34;0.33;2.07;0.61;0.27;0.3;3.59;6.59;0.31;0.72;5.12;0.74;0.52;0.29;0.99;1.42;2022
20230627;7311;210301;SIERRA;PUNO;CARABAYA;MACUSANI;14529;12414;2115;0.36;1631.2;668.3;76.83;43.23;12.56;8.65;9.3;27.89;38.66;31.32;35.07;28.87;13.21;45.51;23;23.33;14.68;13.21;9.3;0;29.69;25.28;8.48;11.09;46.49;79.44;8.65;7.67;224.62;0;0;10.28;8.16;48.45;2022
20230627;7312;210302;SIERRA;PUNO;CARABAYA;AJOYANI;2562;1561;1001;0.45;253.71;110.41;15.11;12.13;4.42;2.13;3.36;2.19;4.4;2.86;4.38;2.38;1.48;6.9;3.33;3.22;2.3;1.6;1;0.96;6.07;1.8;0.78;0.88;10.55;19.37;0.91;2.12;15.05;2.17;1.53;0.85;2.9;4.18;2022
20230627;7313;210303;SELVA;PUNO;CARABAYA;AYAPATA;9574;2327;7247;0.29;246.31;161.15;9.49;5.58;2.36;0.85;2.02;1.04;2.95;2.42;1.82;1.3;0.89;4.5;2.39;2.08;1.53;1.09;0.68;0.79;4.29;1.22;0.88;0.82;6.91;9.28;1.02;1.24;7.46;1.45;1.34;0.56;1.71;3.21;2022
20230627;7314;210304;SELVA;PUNO;CARABAYA;COASA;5224;2560;2664;0.52;484.81;317.18;18.68;10.98;4.64;1.68;3.97;2.05;5.8;4.76;3.58;2.57;1.75;8.86;4.7;4.1;3.01;2.15;1.34;1.55;8.44;2.4;1.73;1.62;13.61;18.27;2;2.45;14.68;2.85;2.64;1.1;3.37;6.31;2022
20230627;7315;210305;SIERRA;PUNO;CARABAYA;CORANI;4909;2629;2280;0.45;427.3;185.95;25.44;20.43;7.44;3.59;5.66;3.69;7.41;4.82;7.37;4;2.5;11.63;5.6;5.43;3.88;2.69;1.68;1.62;10.23;3.03;1.32;1.48;17.77;32.62;1.53;3.56;25.35;3.65;2.58;1.43;4.88;7.04;2022
20230627;7316;210306;SIERRA;PUNO;CARABAYA;CRUCERO;10326;7552;2774;0.51;1405.8;650.61;18.42;35.85;3.8;15.46;6.47;16.73;29.66;27.27;20.1;4.36;10.26;21.37;13.21;43.02;2.39;23.2;0.98;1.55;20.52;5.48;3.09;1.41;61.86;125.12;4.64;4.64;189.92;20.81;2.11;0.28;18.42;2.81;2022
20230627;7317;210307;SELVA;PUNO;CARABAYA;ITUATA;8973;810;8163;0.34;100.52;65.76;3.87;2.28;0.96;0.35;0.82;0.43;1.2;0.99;0.74;0.53;0.36;1.84;0.98;0.85;0.62;0.45;0.28;0.32;1.75;0.5;0.36;0.34;2.82;3.79;0.42;0.51;3.04;0.59;0.55;0.23;0.7;1.31;2022
20230627;7318;210308;SIERRA;PUNO;CARABAYA;OLLACHEA;6798;2693;4105;0.49;481.64;209.6;28.68;23.03;8.39;4.05;6.37;4.16;8.35;5.43;8.31;4.51;2.81;13.11;6.31;6.12;4.37;3.04;1.9;1.83;11.53;3.42;1.49;1.67;20.03;36.77;1.72;4.02;28.57;4.11;2.91;1.61;5.51;7.94;2022
20230627;7319;210309;SELVA;PUNO;CARABAYA;SAN GABAN;8916;1818;7098;0.52;344.29;225.25;13.26;7.8;3.3;1.19;2.82;1.46;4.12;3.38;2.54;1.82;1.24;6.29;3.34;2.91;2.14;1.53;0.95;1.1;6;1.71;1.23;1.15;9.67;12.98;1.42;1.74;10.43;2.02;1.87;0.78;2.39;4.48;2022
20230627;7320;210310;SELVA;PUNO;CARABAYA;USICAYOS;7955;2941;5014;0.52;556.96;364.38;21.46;12.61;5.33;1.93;4.56;2.36;6.66;5.47;4.11;2.95;2.01;10.18;5.4;4.71;3.46;2.47;1.54;1.78;9.7;2.76;1.99;1.86;15.64;20.99;2.3;2.81;16.87;3.27;3.03;1.26;3.87;7.25;2022
20230627;7321;210401;SIERRA;PUNO;CHUCUITO;JULI;20291;7520;12771;0.36;988.13;432.8;25.49;23.02;20.85;19.37;18.38;13.93;25;17.59;23.22;12.85;14.03;21.05;20.95;15.41;16.3;13.54;4.15;7.71;19.86;4.94;9.58;5.24;29.84;34.88;7.71;17.49;31.32;20.06;14.82;7.71;20.26;18.77;2022
20230627;7322;210402;SIERRA;PUNO;CHUCUITO;DESAGUADERO;12516;7098;5418;0.68;1761.72;766.65;104.9;84.24;30.7;14.81;23.32;15.2;30.54;19.85;30.38;16.51;10.29;47.94;23.09;22.39;15.98;11.11;6.94;6.7;42.17;12.49;5.43;6.11;73.26;134.48;6.31;14.69;104.51;15.04;10.64;5.89;20.14;29.03;2022
20230627;7323;210403;SIERRA;PUNO;CHUCUITO;HUACULLANI;8064;1835;6229;0.45;298.25;129.79;17.76;14.26;5.2;2.51;3.95;2.57;5.17;3.36;5.14;2.79;1.74;8.12;3.91;3.79;2.71;1.88;1.17;1.13;7.14;2.12;0.92;1.03;12.4;22.77;1.07;2.49;17.69;2.55;1.8;1;3.41;4.91;2022
20230627;7324;210404;SIERRA;PUNO;CHUCUITO;KELLUYO;5557;567;4990;0.45;92.16;40.1;5.49;4.41;1.61;0.77;1.22;0.8;1.6;1.04;1.59;0.86;0.54;2.51;1.21;1.17;0.84;0.58;0.36;0.35;2.21;0.65;0.28;0.32;3.83;7.03;0.33;0.77;5.47;0.79;0.56;0.31;1.05;1.52;2022
20230627;7325;210405;SIERRA;PUNO;CHUCUITO;PISACOMA;7756;1011;6745;0.36;132.85;57.81;7.91;6.35;2.31;1.12;1.76;1.15;2.3;1.5;2.29;1.24;0.78;3.61;1.74;1.69;1.21;0.84;0.52;0.5;3.18;0.94;0.41;0.46;5.52;10.14;0.48;1.11;7.88;1.13;0.8;0.44;1.52;2.19;2022
20230627;7326;210406;SIERRA;PUNO;CHUCUITO;POMATA;13729;2379;11350;0.4;347.33;151.15;20.68;16.61;6.05;2.92;4.6;3;6.02;3.91;5.99;3.25;2.03;9.45;4.55;4.41;3.15;2.19;1.37;1.32;8.31;2.46;1.07;1.2;14.44;26.51;1.24;2.9;20.6;2.97;2.1;1.16;3.97;5.72;2022
20230627;7327;210407;SIERRA;PUNO;CHUCUITO;ZEPITA;17352;1877;15475;0.31;212.38;92.42;12.65;10.16;3.7;1.79;2.81;1.83;3.68;2.39;3.66;1.99;1.24;5.78;2.78;2.7;1.93;1.34;0.84;0.81;5.08;1.51;0.65;0.74;8.83;16.21;0.76;1.77;12.6;1.81;1.28;0.71;2.43;3.5;2022
20230627;7328;210501;SIERRA;PUNO;EL COLLAO;ILAVE;47866;20470;27396;0.43;3212.77;1526.39;52.05;105.7;7.07;15.1;55.9;4.82;75.18;41.77;17.67;22.17;0;107.31;7.71;67.15;43.37;9.96;0;0;46.59;16.39;5.78;0.64;179.91;337.34;3.21;25.7;239.67;48.51;15.74;2.25;7.07;124.66;2022
20230627;7329;210502;SIERRA;PUNO;EL COLLAO;CAPAZO;1025;84;941;0.45;13.65;5.94;0.81;0.65;0.24;0.11;0.18;0.12;0.24;0.15;0.24;0.13;0.08;0.37;0.18;0.17;0.12;0.09;0.05;0.05;0.33;0.1;0.04;0.05;0.57;1.04;0.05;0.11;0.81;0.12;0.08;0.05;0.16;0.22;2022
20230627;7330;210503;SIERRA;PUNO;EL COLLAO;PILCUYO;10369;1135;9234;0.45;184.47;80.28;10.98;8.82;3.21;1.55;2.44;1.59;3.2;2.08;3.18;1.73;1.08;5.02;2.42;2.34;1.67;1.16;0.73;0.7;4.42;1.31;0.57;0.64;7.67;14.08;0.66;1.54;10.94;1.58;1.11;0.62;2.11;3.04;2022
20230627;7331;210504;SIERRA;PUNO;EL COLLAO;SANTA ROSA;2882;871;2011;0.45;141.57;61.6;8.43;6.77;2.47;1.19;1.87;1.22;2.45;1.6;2.44;1.33;0.83;3.85;1.86;1.8;1.28;0.89;0.56;0.54;3.39;1;0.44;0.49;5.89;10.81;0.51;1.18;8.4;1.21;0.85;0.47;1.62;2.33;2022
20230627;7332;210505;SIERRA;PUNO;EL COLLAO;CONDURIRI;2212;457;1755;0.8;133.44;58.07;7.95;6.38;2.33;1.12;1.77;1.15;2.31;1.5;2.3;1.25;0.78;3.63;1.75;1.7;1.21;0.84;0.53;0.51;3.19;0.95;0.41;0.46;5.55;10.19;0.48;1.11;7.92;1.14;0.81;0.45;1.53;2.2;2022
20230627;7333;210601;SIERRA;PUNO;HUANCANE;HUANCANE;18718;6832;11886;0.34;847.85;244.35;12.46;30.95;31.54;6.27;10.43;17.04;35.02;11.7;46.97;14.58;26.88;25.44;6.44;18.65;21.87;2.29;17.47;2.12;9.07;25.44;16.87;11.11;42.48;65.79;3.48;12.29;44.6;4.07;3.05;6.36;1.53;19.25;2022
20230627;7334;210602;SIERRA;PUNO;HUANCANE;COJATA;3951;1318;2633;0.45;216.48;94.21;12.89;10.35;3.77;1.82;2.87;1.87;3.75;2.44;3.73;2.03;1.26;5.89;2.84;2.75;1.96;1.37;0.85;0.82;5.18;1.54;0.67;0.75;9;16.53;0.78;1.8;12.84;1.85;1.31;0.72;2.47;3.57;2022
20230627;7335;210603;SIERRA;PUNO;HUANCANE;HUATASANI;3000;1173;1827;0.45;190.65;82.97;11.35;9.12;3.32;1.6;2.52;1.64;3.31;2.15;3.29;1.79;1.11;5.19;2.5;2.42;1.73;1.2;0.75;0.72;4.56;1.35;0.59;0.66;7.93;14.55;0.68;1.59;11.31;1.63;1.15;0.64;2.18;3.14;2022
20230627;7336;210604;SIERRA;PUNO;HUANCANE;INCHUPALLA;2466;133;2333;0.29;14.08;6.13;0.84;0.67;0.25;0.12;0.19;0.12;0.24;0.16;0.24;0.13;0.08;0.38;0.18;0.18;0.13;0.09;0.06;0.05;0.34;0.1;0.04;0.05;0.59;1.07;0.05;0.12;0.84;0.12;0.09;0.05;0.16;0.23;2022
20230627;7337;210605;SIERRA;PUNO;HUANCANE;PUSI;4895;736;4159;0.45;119.62;52.06;7.12;5.72;2.08;1.01;1.58;1.03;2.07;1.35;2.06;1.12;0.7;3.25;1.57;1.52;1.09;0.75;0.47;0.45;2.86;0.85;0.37;0.41;4.97;9.13;0.43;1;7.1;1.02;0.72;0.4;1.37;1.97;2022
20230627;7338;210606;SIERRA;PUNO;HUANCANE;ROSASPATA;3825;394;3431;0.45;64.04;27.87;3.81;3.06;1.12;0.54;0.85;0.55;1.11;0.72;1.1;0.6;0.37;1.74;0.84;0.81;0.58;0.4;0.25;0.24;1.53;0.45;0.2;0.22;2.66;4.89;0.23;0.53;3.8;0.55;0.39;0.21;0.73;1.06;2022
20230627;7339;210607;SIERRA;PUNO;HUANCANE;TARACO;13349;1595;11754;0.45;259.24;112.81;15.44;12.4;4.52;2.18;3.43;2.24;4.49;2.92;4.47;2.43;1.51;7.05;3.4;3.29;2.35;1.63;1.02;0.99;6.21;1.84;0.8;0.9;10.78;19.79;0.93;2.16;15.38;2.21;1.57;0.87;2.96;4.27;2022
20230627;7340;210608;SIERRA;PUNO;HUANCANE;VILQUE CHICO;7202;755;6447;0.71;195.66;85.14;11.65;9.36;3.41;1.64;2.59;1.69;3.39;2.2;3.37;1.83;1.14;5.32;2.56;2.49;1.77;1.23;0.77;0.74;4.68;1.39;0.6;0.68;8.14;14.94;0.7;1.63;11.61;1.67;1.18;0.65;2.24;3.22;2022
20230627;7341;210701;SIERRA;PUNO;LAMPA;LAMPA;11708;5272;6436;0.8;1539.42;692.74;230.91;0;76.97;0;0;0;76.97;0;0;0;0;76.97;46.18;0;30.79;0;15.39;0;76.97;0;0;0;26.17;23.09;0;0;53.88;0;76.97;0;15.39;20.01;2022
20230627;7342;210702;SIERRA;PUNO;LAMPA;CABANILLA;5992;1080;4912;0.45;175.53;76.39;10.45;8.39;3.06;1.48;2.32;1.51;3.04;1.98;3.03;1.64;1.03;4.78;2.3;2.23;1.59;1.11;0.69;0.67;4.2;1.24;0.54;0.61;7.3;13.4;0.63;1.46;10.41;1.5;1.06;0.59;2.01;2.89;2022
20230627;7343;210703;SIERRA;PUNO;LAMPA;CALAPUJA;1797;481;1316;0.45;78.18;34.02;4.66;3.74;1.36;0.66;1.03;0.67;1.36;0.88;1.35;0.73;0.46;2.13;1.02;0.99;0.71;0.49;0.31;0.3;1.87;0.55;0.24;0.27;3.25;5.97;0.28;0.65;4.64;0.67;0.47;0.26;0.89;1.29;2022
20230627;7344;210704;SIERRA;PUNO;LAMPA;NICASIO;2306;446;1860;0.45;72.49;31.55;4.32;3.47;1.26;0.61;0.96;0.63;1.26;0.82;1.25;0.68;0.42;1.97;0.95;0.92;0.66;0.46;0.29;0.28;1.74;0.51;0.22;0.25;3.01;5.53;0.26;0.6;4.3;0.62;0.44;0.24;0.83;1.19;2022
20230627;7345;210705;SIERRA;PUNO;LAMPA;OCUVIRI;2276;604;1672;0.45;98.17;42.72;5.85;4.69;1.71;0.83;1.3;0.85;1.7;1.11;1.69;0.92;0.57;2.67;1.29;1.25;0.89;0.62;0.39;0.37;2.35;0.7;0.3;0.34;4.08;7.49;0.35;0.82;5.82;0.84;0.59;0.33;1.12;1.62;2022
20230627;7346;210706;SIERRA;PUNO;LAMPA;PALCA;1545;515;1030;0.45;83.7;36.43;4.98;4;1.46;0.7;1.11;0.72;1.45;0.94;1.44;0.78;0.49;2.28;1.1;1.06;0.76;0.53;0.33;0.32;2;0.59;0.26;0.29;3.48;6.39;0.3;0.7;4.97;0.71;0.51;0.28;0.96;1.38;2022
20230627;7347;210707;SIERRA;PUNO;LAMPA;PARATIA;2205;713;1492;0.45;115.89;50.43;6.9;5.54;2.02;0.97;1.53;1;2.01;1.31;2;1.09;0.68;3.15;1.52;1.47;1.05;0.73;0.46;0.44;2.77;0.82;0.36;0.4;4.82;8.85;0.42;0.97;6.87;0.99;0.7;0.39;1.32;1.91;2022
20230627;7348;210708;SIERRA;PUNO;LAMPA;PUCARA;5219;1886;3333;0.45;306.53;133.39;18.25;14.66;5.34;2.58;4.06;2.64;5.31;3.45;5.29;2.87;1.79;8.34;4.02;3.9;2.78;1.93;1.21;1.16;7.34;2.17;0.95;1.06;12.75;23.4;1.1;2.56;18.18;2.62;1.85;1.02;3.5;5.05;2022
20230627;7349;210709;SIERRA;PUNO;LAMPA;SANTA LUCIA;7279;5347;1932;0.44;858.73;463.63;9.02;13.22;3.78;10.73;4.98;6.7;11.68;1.63;8.07;4.89;0;17.43;7.21;7.47;0.69;6.1;0.17;1.55;8.5;1.46;0.69;0.77;24.39;166.51;1.2;6.96;33.83;0.86;0.26;1.12;7.13;26.11;2022
20230627;7350;210710;SIERRA;PUNO;LAMPA;VILAVILA;1021;363;658;0.45;59;25.67;3.51;2.82;1.03;0.5;0.78;0.51;1.02;0.66;1.02;0.55;0.34;1.61;0.77;0.75;0.54;0.37;0.23;0.22;1.41;0.42;0.18;0.2;2.45;4.5;0.21;0.49;3.5;0.5;0.36;0.2;0.67;0.97;2022
20230627;7351;210801;SIERRA;PUNO;MELGAR;AYAVIRI;26215;22497;3718;0.53;4352.04;2287.43;91.83;6.96;32.21;63.54;45.7;25.68;55.27;41.34;29.59;17.41;17.41;121.86;69.2;18.71;30.03;4.79;2.61;0;59.62;0.44;0;13.93;372.97;390.81;3.05;31.33;408.22;0;0;2.61;41.78;65.72;2022
20230627;7352;210802;SIERRA;PUNO;MELGAR;ANTAUTA;5859;3569;2290;0.6;781.61;340.13;46.54;37.38;13.62;6.57;10.34;6.74;13.55;8.81;13.48;7.32;4.57;21.27;10.25;9.93;7.09;4.93;3.08;2.97;18.71;5.54;2.41;2.71;32.5;59.67;2.8;6.52;46.37;6.67;4.72;2.61;8.93;12.88;2022
20230627;7353;210803;SIERRA;PUNO;MELGAR;CUPI;1936;237;1699;0.45;38.52;16.76;2.29;1.84;0.67;0.32;0.51;0.33;0.67;0.43;0.66;0.36;0.23;1.05;0.5;0.49;0.35;0.24;0.15;0.15;0.92;0.27;0.12;0.13;1.6;2.94;0.14;0.32;2.29;0.33;0.23;0.13;0.44;0.63;2022
20230627;7354;210804;SIERRA;PUNO;MELGAR;LLALLI;2317;1432;885;0.45;232.75;101.28;13.86;11.13;4.06;1.96;3.08;2.01;4.04;2.62;4.01;2.18;1.36;6.33;3.05;2.96;2.11;1.47;0.92;0.88;5.57;1.65;0.72;0.81;9.68;17.77;0.83;1.94;13.81;1.99;1.41;0.78;2.66;3.83;2022
20230627;7355;210805;SIERRA;PUNO;MELGAR;MACARI;7094;2791;4303;0.38;387.11;137.31;32.79;10.57;2.75;3.79;17.3;10.53;18.31;15.72;15.14;5.07;4.49;14.79;4.03;14.09;20.13;3.75;8.59;3.6;8.32;5.11;3.83;3.14;2.48;2.67;0.81;2.63;2.05;3.37;7.36;0.89;1.28;0.43;2022
20230627;7356;210806;SIERRA;PUNO;MELGAR;NU�OA;7921;3721;4200;0.29;393.87;171.4;23.45;18.83;6.86;3.31;5.21;3.4;6.83;4.44;6.79;3.69;2.3;10.72;5.16;5.01;3.57;2.48;1.55;1.5;9.43;2.79;1.21;1.37;16.38;30.07;1.41;3.28;23.36;3.36;2.38;1.32;4.5;6.49;2022
20230627;7357;210807;SIERRA;PUNO;MELGAR;ORURILLO;7130;823;6307;0.45;133.76;58.21;7.96;6.4;2.33;1.12;1.77;1.15;2.32;1.51;2.31;1.25;0.78;3.64;1.75;1.7;1.21;0.84;0.53;0.51;3.2;0.95;0.41;0.46;5.56;10.21;0.48;1.12;7.93;1.14;0.81;0.45;1.53;2.2;2022
20230627;7358;210808;SIERRA;PUNO;MELGAR;SANTA ROSA;6213;2607;3606;0.45;423.72;184.39;25.23;20.26;7.38;3.56;5.61;3.66;7.35;4.77;7.31;3.97;2.48;11.53;5.55;5.39;3.84;2.67;1.67;1.61;10.14;3.01;1.31;1.47;17.62;32.35;1.52;3.53;25.14;3.62;2.56;1.42;4.84;6.98;2022
20230627;7359;210809;SIERRA;PUNO;MELGAR;UMACHIRI;3825;614;3211;0.45;99.79;43.43;5.94;4.77;1.74;0.84;1.32;0.86;1.73;1.12;1.72;0.94;0.58;2.72;1.31;1.27;0.91;0.63;0.39;0.38;2.39;0.71;0.31;0.35;4.15;7.62;0.36;0.83;5.92;0.85;0.6;0.33;1.14;1.64;2022
20230627;7360;210901;SIERRA;PUNO;MOHO;MOHO;10383;2581;7802;0.42;395.67;133.34;4.87;14.56;9.46;8.67;7.08;1.42;2.37;0;4.71;3.05;0;16.34;3.17;0;0;9.73;0.12;0;6.88;0;0.44;3.05;38.26;51.04;2.06;3.13;70.63;1.27;0;0;0;0.04;2022
20230627;7361;210902;SIERRA;PUNO;MOHO;CONIMA;3242;826;2416;0.45;134.25;58.42;7.99;6.42;2.34;1.13;1.78;1.16;2.33;1.51;2.32;1.26;0.78;3.65;1.76;1.71;1.22;0.85;0.53;0.51;3.21;0.95;0.41;0.47;5.58;10.25;0.48;1.12;7.96;1.15;0.81;0.45;1.53;2.21;2022
20230627;7362;210903;SIERRA;PUNO;MOHO;HUAYRAPATA;2341;785;1556;0.45;127.59;55.52;7.6;6.1;2.22;1.07;1.69;1.1;2.21;1.44;2.2;1.2;0.75;3.47;1.67;1.62;1.16;0.8;0.5;0.48;3.05;0.9;0.39;0.44;5.31;9.74;0.46;1.06;7.57;1.09;0.77;0.43;1.46;2.1;2022
20230627;7363;210904;SIERRA;PUNO;MOHO;TILALI;2479;689;1790;0.45;111.98;48.73;6.67;5.35;1.95;0.94;1.48;0.97;1.94;1.26;1.93;1.05;0.65;3.05;1.47;1.42;1.02;0.71;0.44;0.43;2.68;0.79;0.35;0.39;4.66;8.55;0.4;0.93;6.64;0.96;0.68;0.37;1.28;1.85;2022
